source_file,raw_rows,kept_rows,dropped_rows,status
snapshot_sym3_date23_pm.csv,1999,1900,99,成功
snapshot_sym3_date24_am.csv,1999,1900,99,成功
snapshot_sym3_date24_pm.csv,1999,1900,99,成功
snapshot_sym3_date25_am.csv,1999,1900,99,成功
snapshot_sym3_date25_pm.csv,1999,1900,99,成功
snapshot_sym3_date26_am.csv,1999,1900,99,成功
snapshot_sym3_date26_pm.csv,1999,1900,99,成功
snapshot_sym3_date27_am.csv,1999,1900,99,成功
snapshot_sym3_date27_pm.csv,1999,1900,99,成功
snapshot_sym3_date28_am.csv,1999,1900,99,成功
snapshot_sym3_date28_pm.csv,1999,1900,99,成功
snapshot_sym3_date29_am.csv,1999,1900,99,成功
snapshot_sym3_date29_pm.csv,1999,1900,99,成功
snapshot_sym3_date2_am.csv,1999,1900,99,成功
snapshot_sym3_date2_pm.csv,1999,1900,99,成功
snapshot_sym3_date30_am.csv,1999,1900,99,成功
snapshot_sym3_date30_pm.csv,1999,1900,99,成功
snapshot_sym3_date31_am.csv,1999,1900,99,成功
snapshot_sym3_date31_pm.csv,1999,1900,99,成功
snapshot_sym3_date32_am.csv,1999,1900,99,成功
snapshot_sym3_date32_pm.csv,1999,1900,99,成功
snapshot_sym3_date33_am.csv,1999,1900,99,成功
snapshot_sym3_date33_pm.csv,1999,1900,99,成功
snapshot_sym3_date34_am.csv,1999,1900,99,成功
snapshot_sym3_date34_pm.csv,1999,1900,99,成功
snapshot_sym3_date35_am.csv,1999,1900,99,成功
snapshot_sym3_date35_pm.csv,1999,1900,99,成功
snapshot_sym3_date36_am.csv,1999,1900,99,成功
snapshot_sym3_date36_pm.csv,1999,1900,99,成功
snapshot_sym3_date37_am.csv,1999,1900,99,成功
snapshot_sym3_date37_pm.csv,1999,1900,99,成功
snapshot_sym3_date38_am.csv,1999,1900,99,成功
snapshot_sym3_date38_pm.csv,1999,1900,99,成功
snapshot_sym3_date39_am.csv,1999,1900,99,成功
snapshot_sym3_date39_pm.csv,1999,1900,99,成功
snapshot_sym3_date3_am.csv,1999,1900,99,成功
snapshot_sym3_date3_pm.csv,1999,1900,99,成功
snapshot_sym3_date40_am.csv,1999,1900,99,成功
snapshot_sym3_date40_pm.csv,1999,1900,99,成功
snapshot_sym3_date41_am.csv,1999,1900,99,成功
snapshot_sym3_date41_pm.csv,1999,1900,99,成功
snapshot_sym3_date42_pm.csv,1999,1900,99,成功
snapshot_sym3_date43_am.csv,1999,1900,99,成功
snapshot_sym3_date43_pm.csv,1999,1900,99,成功
snapshot_sym3_date44_pm.csv,1999,1900,99,成功
snapshot_sym3_date45_am.csv,1999,1900,99,成功
snapshot_sym3_date45_pm.csv,1999,1900,99,成功
snapshot_sym3_date46_am.csv,1999,1900,99,成功
snapshot_sym3_date46_pm.csv,1999,1900,99,成功
snapshot_sym3_date47_am.csv,1999,1900,99,成功
snapshot_sym3_date47_pm.csv,1999,1900,99,成功
snapshot_sym3_date48_am.csv,1999,1900,99,成功
snapshot_sym3_date48_pm.csv,1999,1900,99,成功
snapshot_sym3_date49_am.csv,1999,1900,99,成功
snapshot_sym3_date49_pm.csv,1999,1900,99,成功
snapshot_sym3_date4_am.csv,1999,1900,99,成功
snapshot_sym3_date4_pm.csv,1999,1900,99,成功
snapshot_sym3_date50_am.csv,1999,1900,99,成功
snapshot_sym3_date50_pm.csv,1999,1900,99,成功
snapshot_sym3_date51_am.csv,1999,1900,99,成功
snapshot_sym3_date51_pm.csv,1999,1900,99,成功
snapshot_sym3_date52_am.csv,1999,1900,99,成功
snapshot_sym3_date52_pm.csv,1999,1900,99,成功
snapshot_sym3_date53_am.csv,1999,1900,99,成功
snapshot_sym3_date53_pm.csv,1999,1900,99,成功
snapshot_sym3_date54_am.csv,1999,1900,99,成功
snapshot_sym3_date54_pm.csv,1999,1900,99,成功
snapshot_sym3_date55_am.csv,1999,1900,99,成功
snapshot_sym3_date55_pm.csv,1999,1900,99,成功
snapshot_sym3_date56_am.csv,1999,1900,99,成功
snapshot_sym3_date56_pm.csv,1999,1900,99,成功
snapshot_sym3_date57_am.csv,1999,1900,99,成功
snapshot_sym3_date57_pm.csv,1999,1900,99,成功
snapshot_sym3_date58_am.csv,1999,1900,99,成功
snapshot_sym3_date58_pm.csv,1999,1900,99,成功
snapshot_sym3_date59_am.csv,1999,1900,99,成功
snapshot_sym3_date59_pm.csv,1999,1900,99,成功
snapshot_sym3_date5_am.csv,1999,1900,99,成功
snapshot_sym3_date5_pm.csv,1999,1900,99,成功
snapshot_sym3_date60_am.csv,1999,1900,99,成功
snapshot_sym3_date60_pm.csv,1999,1900,99,成功
snapshot_sym3_date61_am.csv,1999,1900,99,成功
snapshot_sym3_date61_pm.csv,1999,1900,99,成功
snapshot_sym3_date62_am.csv,1999,1900,99,成功
snapshot_sym3_date62_pm.csv,1999,1900,99,成功
snapshot_sym3_date63_am.csv,1999,1900,99,成功
snapshot_sym3_date63_pm.csv,1999,1900,99,成功
snapshot_sym3_date64_am.csv,1999,1900,99,成功
snapshot_sym3_date64_pm.csv,1999,1900,99,成功
snapshot_sym3_date65_am.csv,1999,1900,99,成功
snapshot_sym3_date65_pm.csv,1999,1900,99,成功
snapshot_sym3_date66_am.csv,1999,1900,99,成功
snapshot_sym3_date66_pm.csv,1999,1900,99,成功
snapshot_sym3_date67_am.csv,1999,1900,99,成功
snapshot_sym3_date67_pm.csv,1999,1900,99,成功
snapshot_sym3_date68_am.csv,1999,1900,99,成功
snapshot_sym3_date68_pm.csv,1999,1900,99,成功
snapshot_sym3_date69_am.csv,1999,1900,99,成功
snapshot_sym3_date69_pm.csv,1999,1900,99,成功
snapshot_sym3_date6_am.csv,1999,1900,99,成功
snapshot_sym3_date6_pm.csv,1999,1900,99,成功
snapshot_sym3_date70_am.csv,1999,1900,99,成功
snapshot_sym3_date70_pm.csv,1999,1900,99,成功
snapshot_sym3_date71_am.csv,1999,1900,99,成功
snapshot_sym3_date71_pm.csv,1999,1900,99,成功
snapshot_sym3_date72_am.csv,1999,1900,99,成功
snapshot_sym3_date72_pm.csv,1999,1900,99,成功
snapshot_sym3_date73_am.csv,1999,1900,99,成功
snapshot_sym3_date73_pm.csv,1999,1900,99,成功
snapshot_sym3_date74_am.csv,1999,1900,99,成功
snapshot_sym3_date74_pm.csv,1999,1900,99,成功
snapshot_sym3_date75_am.csv,1999,1900,99,成功
snapshot_sym3_date75_pm.csv,1999,1900,99,成功
snapshot_sym3_date76_am.csv,1999,1900,99,成功
snapshot_sym3_date76_pm.csv,1999,1900,99,成功
snapshot_sym3_date77_am.csv,1999,1900,99,成功
snapshot_sym3_date77_pm.csv,1999,1900,99,成功
snapshot_sym3_date78_am.csv,1999,1900,99,成功
snapshot_sym3_date78_pm.csv,1999,1900,99,成功
snapshot_sym3_date7_am.csv,1999,1900,99,成功
snapshot_sym3_date7_pm.csv,1999,1900,99,成功
snapshot_sym3_date8_am.csv,1999,1900,99,成功
snapshot_sym3_date8_pm.csv,1999,1900,99,成功
snapshot_sym3_date9_am.csv,1999,1900,99,成功
snapshot_sym3_date9_pm.csv,1999,1900,99,成功
snapshot_sym4_date0_am.csv,1999,1900,99,成功
snapshot_sym4_date0_pm.csv,1999,1900,99,成功
snapshot_sym4_date10_am.csv,1999,1900,99,成功
snapshot_sym4_date10_pm.csv,1999,1900,99,成功
snapshot_sym4_date11_am.csv,1999,1900,99,成功
snapshot_sym4_date11_pm.csv,1999,1900,99,成功
snapshot_sym4_date12_am.csv,1999,1900,99,成功
snapshot_sym4_date12_pm.csv,1999,1900,99,成功
snapshot_sym4_date13_am.csv,1999,1900,99,成功
snapshot_sym4_date13_pm.csv,1999,1900,99,成功
snapshot_sym4_date14_am.csv,1999,1900,99,成功
snapshot_sym4_date14_pm.csv,1999,1900,99,成功
snapshot_sym4_date15_am.csv,1999,1900,99,成功
snapshot_sym4_date15_pm.csv,1999,1900,99,成功
snapshot_sym4_date16_am.csv,1999,1900,99,成功
snapshot_sym4_date16_pm.csv,1999,1900,99,成功
snapshot_sym4_date17_am.csv,1999,1900,99,成功
snapshot_sym4_date17_pm.csv,1999,1900,99,成功
snapshot_sym4_date18_am.csv,1999,1900,99,成功
snapshot_sym4_date18_pm.csv,1999,1900,99,成功
snapshot_sym4_date19_am.csv,1999,1900,99,成功
snapshot_sym4_date19_pm.csv,1999,1900,99,成功
snapshot_sym4_date1_am.csv,1999,1900,99,成功
snapshot_sym4_date1_pm.csv,1999,1900,99,成功
snapshot_sym4_date20_am.csv,1999,1900,99,成功
snapshot_sym4_date20_pm.csv,1999,1900,99,成功
snapshot_sym4_date21_am.csv,1999,1900,99,成功
snapshot_sym4_date21_pm.csv,1999,1900,99,成功
snapshot_sym4_date22_am.csv,1999,1900,99,成功
snapshot_sym4_date22_pm.csv,1999,1900,99,成功
snapshot_sym4_date23_am.csv,1999,1900,99,成功
snapshot_sym4_date23_pm.csv,1999,1900,99,成功
snapshot_sym4_date24_am.csv,1999,1900,99,成功
snapshot_sym4_date24_pm.csv,1999,1900,99,成功
snapshot_sym4_date25_am.csv,1999,1900,99,成功
snapshot_sym4_date25_pm.csv,1999,1900,99,成功
snapshot_sym4_date26_am.csv,1999,1900,99,成功
snapshot_sym4_date26_pm.csv,1999,1900,99,成功
snapshot_sym4_date27_am.csv,1999,1900,99,成功
snapshot_sym4_date27_pm.csv,1999,1900,99,成功
snapshot_sym4_date28_am.csv,1999,1900,99,成功
snapshot_sym4_date28_pm.csv,1999,1900,99,成功
snapshot_sym4_date29_am.csv,1999,1900,99,成功
snapshot_sym4_date29_pm.csv,1999,1900,99,成功
snapshot_sym4_date2_am.csv,1999,1900,99,成功
snapshot_sym4_date2_pm.csv,1999,1900,99,成功
snapshot_sym4_date30_am.csv,1999,1900,99,成功
snapshot_sym4_date30_pm.csv,1999,1900,99,成功
snapshot_sym4_date31_am.csv,1999,1900,99,成功
snapshot_sym4_date31_pm.csv,1999,1900,99,成功
snapshot_sym4_date32_am.csv,1999,1900,99,成功
snapshot_sym4_date32_pm.csv,1999,1900,99,成功
snapshot_sym4_date33_am.csv,1999,1900,99,成功
snapshot_sym4_date33_pm.csv,1999,1900,99,成功
snapshot_sym4_date34_am.csv,1999,1900,99,成功
snapshot_sym4_date34_pm.csv,1999,1900,99,成功
snapshot_sym4_date35_am.csv,1999,1900,99,成功
snapshot_sym4_date35_pm.csv,1999,1900,99,成功
snapshot_sym4_date36_am.csv,1999,1900,99,成功
snapshot_sym4_date36_pm.csv,1999,1900,99,成功
snapshot_sym4_date37_am.csv,1999,1900,99,成功
snapshot_sym4_date37_pm.csv,1999,1900,99,成功
snapshot_sym4_date38_am.csv,1999,1900,99,成功
snapshot_sym4_date38_pm.csv,1999,1900,99,成功
snapshot_sym4_date39_am.csv,1999,1900,99,成功
snapshot_sym4_date39_pm.csv,1999,1900,99,成功
snapshot_sym4_date3_am.csv,1999,1900,99,成功
snapshot_sym4_date3_pm.csv,1999,1900,99,成功
snapshot_sym4_date40_am.csv,1999,1900,99,成功
snapshot_sym4_date40_pm.csv,1999,1900,99,成功
snapshot_sym4_date41_am.csv,1999,1900,99,成功
snapshot_sym4_date41_pm.csv,1999,1900,99,成功
snapshot_sym4_date42_pm.csv,1999,1900,99,成功
snapshot_sym4_date43_am.csv,1999,1900,99,成功
snapshot_sym4_date43_pm.csv,1999,1900,99,成功
snapshot_sym4_date44_pm.csv,1999,1900,99,成功
snapshot_sym4_date45_am.csv,1999,1900,99,成功
snapshot_sym4_date45_pm.csv,1999,1900,99,成功
snapshot_sym4_date46_am.csv,1999,1900,99,成功
snapshot_sym4_date46_pm.csv,1999,1900,99,成功
snapshot_sym4_date47_am.csv,1999,1900,99,成功
snapshot_sym4_date47_pm.csv,1999,1900,99,成功
snapshot_sym4_date48_am.csv,1999,1900,99,成功
snapshot_sym4_date48_pm.csv,1999,1900,99,成功
snapshot_sym4_date49_am.csv,1999,1900,99,成功
snapshot_sym4_date49_pm.csv,1999,1900,99,成功
snapshot_sym4_date4_am.csv,1999,1900,99,成功
snapshot_sym4_date4_pm.csv,1999,1900,99,成功
snapshot_sym4_date50_am.csv,1999,1900,99,成功
snapshot_sym4_date50_pm.csv,1999,1900,99,成功
snapshot_sym4_date51_am.csv,1999,1900,99,成功
snapshot_sym4_date51_pm.csv,1999,1900,99,成功
snapshot_sym4_date52_am.csv,1999,1900,99,成功
snapshot_sym4_date52_pm.csv,1999,1900,99,成功
snapshot_sym4_date53_am.csv,1999,1900,99,成功
snapshot_sym4_date53_pm.csv,1999,1900,99,成功
snapshot_sym4_date54_am.csv,1999,1900,99,成功
snapshot_sym4_date54_pm.csv,1999,1900,99,成功
snapshot_sym4_date55_am.csv,1999,1900,99,成功
snapshot_sym4_date55_pm.csv,1999,1900,99,成功
snapshot_sym4_date56_am.csv,1999,1900,99,成功
snapshot_sym4_date56_pm.csv,1999,1900,99,成功
snapshot_sym4_date57_am.csv,1999,1900,99,成功
snapshot_sym4_date57_pm.csv,1999,1900,99,成功
snapshot_sym4_date58_am.csv,1999,1900,99,成功
snapshot_sym4_date58_pm.csv,1999,1900,99,成功
snapshot_sym4_date59_am.csv,1999,1900,99,成功
snapshot_sym4_date59_pm.csv,1999,1900,99,成功
snapshot_sym4_date5_am.csv,1999,1900,99,成功
snapshot_sym4_date5_pm.csv,1999,1900,99,成功
snapshot_sym4_date60_am.csv,1999,1900,99,成功
snapshot_sym4_date60_pm.csv,1999,1900,99,成功
snapshot_sym4_date61_am.csv,1999,1900,99,成功
snapshot_sym4_date61_pm.csv,1999,1900,99,成功
snapshot_sym4_date62_am.csv,1999,1900,99,成功
snapshot_sym4_date62_pm.csv,1999,1900,99,成功
snapshot_sym4_date63_am.csv,1999,1900,99,成功
snapshot_sym4_date63_pm.csv,1999,1900,99,成功
snapshot_sym4_date64_am.csv,1999,1900,99,成功
snapshot_sym4_date64_pm.csv,1999,1900,99,成功
snapshot_sym4_date65_am.csv,1999,1900,99,成功
snapshot_sym4_date65_pm.csv,1999,1900,99,成功
snapshot_sym4_date66_am.csv,1999,1900,99,成功
snapshot_sym4_date66_pm.csv,1999,1900,99,成功
snapshot_sym4_date67_am.csv,1999,1900,99,成功
snapshot_sym4_date67_pm.csv,1999,1900,99,成功
snapshot_sym4_date68_am.csv,1999,1900,99,成功
snapshot_sym4_date68_pm.csv,1999,1900,99,成功
snapshot_sym4_date69_am.csv,1999,1900,99,成功
snapshot_sym4_date69_pm.csv,1999,1900,99,成功
snapshot_sym4_date6_am.csv,1999,1900,99,成功
snapshot_sym4_date6_pm.csv,1999,1900,99,成功
snapshot_sym4_date70_am.csv,1999,1900,99,成功
snapshot_sym4_date70_pm.csv,1999,1900,99,成功
snapshot_sym4_date71_am.csv,1999,1900,99,成功
snapshot_sym4_date71_pm.csv,1999,1900,99,成功
snapshot_sym4_date72_am.csv,1999,1900,99,成功
snapshot_sym4_date72_pm.csv,1999,1900,99,成功
snapshot_sym4_date73_am.csv,1999,1900,99,成功
snapshot_sym4_date73_pm.csv,1999,1900,99,成功
snapshot_sym4_date74_am.csv,1999,1900,99,成功
snapshot_sym4_date74_pm.csv,1999,1900,99,成功
snapshot_sym4_date75_am.csv,1999,1900,99,成功
snapshot_sym4_date75_pm.csv,1999,1900,99,成功
snapshot_sym4_date76_am.csv,1999,1900,99,成功
snapshot_sym4_date76_pm.csv,1999,1900,99,成功
snapshot_sym4_date77_am.csv,1999,1900,99,成功
snapshot_sym4_date77_pm.csv,1999,1900,99,成功
snapshot_sym4_date78_am.csv,1999,1900,99,成功
snapshot_sym4_date78_pm.csv,1999,1900,99,成功
snapshot_sym4_date7_am.csv,1999,1900,99,成功
snapshot_sym4_date7_pm.csv,1999,1900,99,成功
snapshot_sym4_date8_am.csv,1999,1900,99,成功
snapshot_sym4_date8_pm.csv,1999,1900,99,成功
snapshot_sym4_date9_am.csv,1999,1900,99,成功
snapshot_sym4_date9_pm.csv,1999,1900,99,成功
snapshot_sym5_date10_am.csv,1999,1900,99,成功
snapshot_sym5_date10_pm.csv,1999,1900,99,成功
snapshot_sym5_date11_am.csv,1999,1900,99,成功
snapshot_sym5_date11_pm.csv,1999,1900,99,成功
snapshot_sym5_date12_am.csv,1999,1900,99,成功
snapshot_sym5_date12_pm.csv,1999,1900,99,成功
snapshot_sym5_date16_am.csv,1999,1900,99,成功
snapshot_sym5_date16_pm.csv,1999,1900,99,成功
snapshot_sym5_date17_am.csv,1999,1900,99,成功
snapshot_sym5_date17_pm.csv,1999,1900,99,成功
snapshot_sym5_date18_am.csv,1999,1900,99,成功
snapshot_sym5_date18_pm.csv,1999,1900,99,成功
snapshot_sym5_date19_am.csv,1999,1900,99,成功
snapshot_sym5_date19_pm.csv,1999,1900,99,成功
snapshot_sym5_date20_am.csv,1999,1900,99,成功
snapshot_sym5_date20_pm.csv,1999,1900,99,成功
snapshot_sym5_date21_am.csv,1999,1900,99,成功
snapshot_sym5_date21_pm.csv,1999,1900,99,成功
snapshot_sym5_date22_am.csv,1999,1900,99,成功
snapshot_sym5_date22_pm.csv,1999,1900,99,成功
snapshot_sym5_date23_am.csv,1999,1900,99,成功
snapshot_sym5_date23_pm.csv,1999,1900,99,成功
snapshot_sym5_date24_am.csv,1999,1900,99,成功
snapshot_sym5_date24_pm.csv,1999,1900,99,成功
snapshot_sym5_date25_am.csv,1999,1900,99,成功
snapshot_sym5_date25_pm.csv,1999,1900,99,成功
snapshot_sym5_date26_am.csv,1999,1900,99,成功
snapshot_sym5_date26_pm.csv,1999,1900,99,成功
snapshot_sym5_date27_am.csv,1999,1900,99,成功
snapshot_sym5_date27_pm.csv,1999,1900,99,成功
snapshot_sym5_date28_am.csv,1999,1900,99,成功
snapshot_sym5_date28_pm.csv,1999,1900,99,成功
snapshot_sym5_date29_am.csv,1999,1900,99,成功
snapshot_sym5_date29_pm.csv,1999,1900,99,成功
snapshot_sym5_date2_am.csv,1999,1900,99,成功
snapshot_sym5_date30_am.csv,1999,1900,99,成功
snapshot_sym5_date30_pm.csv,1999,1900,99,成功
snapshot_sym5_date31_am.csv,1999,1900,99,成功
snapshot_sym5_date31_pm.csv,1999,1900,99,成功
snapshot_sym5_date32_am.csv,1999,1900,99,成功
snapshot_sym5_date32_pm.csv,1999,1900,99,成功
snapshot_sym5_date33_am.csv,1999,1900,99,成功
snapshot_sym5_date33_pm.csv,1999,1900,99,成功
snapshot_sym5_date34_am.csv,1999,1900,99,成功
snapshot_sym5_date34_pm.csv,1999,1900,99,成功
snapshot_sym5_date35_am.csv,1999,1900,99,成功
snapshot_sym5_date35_pm.csv,1999,1900,99,成功
snapshot_sym5_date36_am.csv,1999,1900,99,成功
snapshot_sym5_date36_pm.csv,1999,1900,99,成功
snapshot_sym5_date37_am.csv,1999,1900,99,成功
snapshot_sym5_date38_am.csv,1999,1900,99,成功
snapshot_sym5_date39_am.csv,1999,1900,99,成功
snapshot_sym5_date39_pm.csv,1999,1900,99,成功
snapshot_sym5_date3_am.csv,1999,1900,99,成功
snapshot_sym5_date3_pm.csv,1999,1900,99,成功
snapshot_sym5_date40_am.csv,1999,1900,99,成功
snapshot_sym5_date40_pm.csv,1999,1900,99,成功
snapshot_sym5_date41_am.csv,1999,1900,99,成功
snapshot_sym5_date41_pm.csv,1999,1900,99,成功
snapshot_sym5_date42_pm.csv,1999,1900,99,成功
snapshot_sym5_date43_am.csv,1999,1900,99,成功
snapshot_sym5_date43_pm.csv,1999,1900,99,成功
snapshot_sym5_date44_pm.csv,1999,1900,99,成功
snapshot_sym5_date45_am.csv,1999,1900,99,成功
snapshot_sym5_date45_pm.csv,1999,1900,99,成功
snapshot_sym5_date46_am.csv,1999,1900,99,成功
snapshot_sym5_date46_pm.csv,1999,1900,99,成功
snapshot_sym5_date47_am.csv,1999,1900,99,成功
snapshot_sym5_date47_pm.csv,1999,1900,99,成功
snapshot_sym5_date48_am.csv,1999,1900,99,成功
snapshot_sym5_date48_pm.csv,1999,1900,99,成功
snapshot_sym5_date49_am.csv,1999,1900,99,成功
snapshot_sym5_date49_pm.csv,1999,1900,99,成功
snapshot_sym5_date50_am.csv,1999,1900,99,成功
snapshot_sym5_date50_pm.csv,1999,1900,99,成功
snapshot_sym5_date51_am.csv,1999,1900,99,成功
snapshot_sym5_date51_pm.csv,1999,1900,99,成功
snapshot_sym5_date52_am.csv,1999,1900,99,成功
snapshot_sym5_date52_pm.csv,1999,1900,99,成功
snapshot_sym5_date53_am.csv,1999,1900,99,成功
snapshot_sym5_date53_pm.csv,1999,1900,99,成功
snapshot_sym5_date54_am.csv,1999,1900,99,成功
snapshot_sym5_date54_pm.csv,1999,1900,99,成功
snapshot_sym5_date55_am.csv,1999,1900,99,成功
snapshot_sym5_date55_pm.csv,1999,1900,99,成功
snapshot_sym5_date56_am.csv,1999,1900,99,成功
snapshot_sym5_date56_pm.csv,1999,1900,99,成功
snapshot_sym5_date57_am.csv,1999,1900,99,成功
snapshot_sym5_date57_pm.csv,1999,1900,99,成功
snapshot_sym5_date58_am.csv,1999,1900,99,成功
snapshot_sym5_date58_pm.csv,1999,1900,99,成功
snapshot_sym5_date59_am.csv,1999,1900,99,成功
snapshot_sym5_date59_pm.csv,1999,1900,99,成功
snapshot_sym5_date5_am.csv,1999,1900,99,成功
snapshot_sym5_date5_pm.csv,1999,1900,99,成功
snapshot_sym5_date60_am.csv,1999,1900,99,成功
snapshot_sym5_date60_pm.csv,1999,1900,99,成功
snapshot_sym5_date61_am.csv,1999,1900,99,成功
snapshot_sym5_date61_pm.csv,1999,1900,99,成功
snapshot_sym5_date62_am.csv,1999,1900,99,成功
snapshot_sym5_date62_pm.csv,1999,1900,99,成功
snapshot_sym5_date63_am.csv,1999,1900,99,成功
snapshot_sym5_date63_pm.csv,1999,1900,99,成功
snapshot_sym5_date64_am.csv,1999,1900,99,成功
snapshot_sym5_date64_pm.csv,1999,1900,99,成功
snapshot_sym5_date65_am.csv,1999,1900,99,成功
snapshot_sym5_date65_pm.csv,1999,1900,99,成功
snapshot_sym5_date67_am.csv,1999,1900,99,成功
snapshot_sym5_date68_am.csv,1999,1900,99,成功
snapshot_sym5_date68_pm.csv,1999,1900,99,成功
snapshot_sym5_date69_am.csv,1999,1900,99,成功
snapshot_sym5_date69_pm.csv,1999,1900,99,成功
snapshot_sym5_date6_am.csv,1999,1900,99,成功
snapshot_sym5_date70_am.csv,1999,1900,99,成功
snapshot_sym5_date70_pm.csv,1999,1900,99,成功
snapshot_sym5_date71_am.csv,1999,1900,99,成功
snapshot_sym5_date71_pm.csv,1999,1900,99,成功
snapshot_sym5_date72_am.csv,1999,1900,99,成功
snapshot_sym5_date72_pm.csv,1999,1900,99,成功
snapshot_sym5_date73_am.csv,1999,1900,99,成功
snapshot_sym5_date73_pm.csv,1999,1900,99,成功
snapshot_sym5_date74_am.csv,1999,1900,99,成功
snapshot_sym5_date74_pm.csv,1999,1900,99,成功
snapshot_sym5_date75_am.csv,1999,1900,99,成功
snapshot_sym5_date75_pm.csv,1999,1900,99,成功
snapshot_sym5_date76_am.csv,1999,1900,99,成功
snapshot_sym5_date76_pm.csv,1999,1900,99,成功
snapshot_sym5_date77_am.csv,1999,1900,99,成功
snapshot_sym5_date77_pm.csv,1999,1900,99,成功
snapshot_sym5_date78_am.csv,1999,1900,99,成功
snapshot_sym5_date7_pm.csv,1999,1900,99,成功
snapshot_sym5_date8_am.csv,1999,1900,99,成功
snapshot_sym5_date9_am.csv,1999,1900,99,成功
snapshot_sym6_date10_am.csv,1999,1900,99,成功
snapshot_sym6_date10_pm.csv,1999,1900,99,成功
snapshot_sym6_date11_am.csv,1999,1900,99,成功
snapshot_sym6_date11_pm.csv,1999,1900,99,成功
snapshot_sym6_date12_am.csv,1999,1900,99,成功
snapshot_sym6_date12_pm.csv,1999,1900,99,成功
snapshot_sym6_date13_am.csv,1999,1900,99,成功
snapshot_sym6_date13_pm.csv,1999,1900,99,成功
snapshot_sym6_date14_am.csv,1999,1900,99,成功
snapshot_sym6_date14_pm.csv,1999,1900,99,成功
snapshot_sym6_date15_am.csv,1999,1900,99,成功
snapshot_sym6_date15_pm.csv,1999,1900,99,成功
snapshot_sym6_date16_am.csv,1999,1900,99,成功
snapshot_sym6_date16_pm.csv,1999,1900,99,成功
snapshot_sym6_date17_am.csv,1999,1900,99,成功
snapshot_sym6_date17_pm.csv,1999,1900,99,成功
snapshot_sym6_date18_am.csv,1999,1900,99,成功
snapshot_sym6_date18_pm.csv,1999,1900,99,成功
snapshot_sym6_date19_am.csv,1999,1900,99,成功
snapshot_sym6_date19_pm.csv,1999,1900,99,成功
snapshot_sym6_date20_am.csv,1999,1900,99,成功
snapshot_sym6_date20_pm.csv,1999,1900,99,成功
snapshot_sym6_date21_am.csv,1999,1900,99,成功
snapshot_sym6_date21_pm.csv,1999,1900,99,成功
snapshot_sym6_date22_am.csv,1999,1900,99,成功
snapshot_sym6_date22_pm.csv,1999,1900,99,成功
snapshot_sym6_date23_am.csv,1999,1900,99,成功
snapshot_sym6_date23_pm.csv,1999,1900,99,成功
snapshot_sym6_date24_am.csv,1999,1900,99,成功
snapshot_sym6_date24_pm.csv,1999,1900,99,成功
snapshot_sym6_date25_am.csv,1999,1900,99,成功
snapshot_sym6_date25_pm.csv,1999,1900,99,成功
snapshot_sym6_date26_am.csv,1999,1900,99,成功
snapshot_sym6_date26_pm.csv,1999,1900,99,成功
snapshot_sym6_date27_am.csv,1999,1900,99,成功
snapshot_sym6_date27_pm.csv,1999,1900,99,成功
snapshot_sym6_date28_am.csv,1999,1900,99,成功
snapshot_sym6_date28_pm.csv,1999,1900,99,成功
snapshot_sym6_date29_am.csv,1999,1900,99,成功
snapshot_sym6_date29_pm.csv,1999,1900,99,成功
snapshot_sym6_date30_am.csv,1999,1900,99,成功
snapshot_sym6_date30_pm.csv,1999,1900,99,成功
snapshot_sym6_date31_am.csv,1999,1900,99,成功
snapshot_sym6_date31_pm.csv,1999,1900,99,成功
snapshot_sym6_date32_am.csv,1999,1900,99,成功
snapshot_sym6_date32_pm.csv,1999,1900,99,成功
snapshot_sym6_date33_am.csv,1999,1900,99,成功
snapshot_sym6_date33_pm.csv,1999,1900,99,成功
snapshot_sym6_date34_am.csv,1999,1900,99,成功
snapshot_sym6_date34_pm.csv,1999,1900,99,成功
snapshot_sym6_date35_am.csv,1999,1900,99,成功
snapshot_sym6_date35_pm.csv,1999,1900,99,成功
snapshot_sym6_date36_am.csv,1999,1900,99,成功
snapshot_sym6_date36_pm.csv,1999,1900,99,成功
snapshot_sym6_date37_am.csv,1999,1900,99,成功
snapshot_sym6_date37_pm.csv,1999,1900,99,成功
snapshot_sym6_date38_am.csv,1999,1900,99,成功
snapshot_sym6_date38_pm.csv,1999,1900,99,成功
snapshot_sym6_date39_am.csv,1999,1900,99,成功
snapshot_sym6_date39_pm.csv,1999,1900,99,成功
snapshot_sym6_date40_am.csv,1999,1900,99,成功
snapshot_sym6_date40_pm.csv,1999,1900,99,成功
snapshot_sym6_date41_am.csv,1999,1900,99,成功
snapshot_sym6_date41_pm.csv,1999,1900,99,成功
snapshot_sym6_date42_am.csv,1999,1900,99,成功
snapshot_sym6_date42_pm.csv,1999,1900,99,成功
snapshot_sym6_date43_am.csv,1999,1900,99,成功
snapshot_sym6_date43_pm.csv,1999,1900,99,成功
snapshot_sym6_date44_am.csv,1999,1900,99,成功
snapshot_sym6_date44_pm.csv,1999,1900,99,成功
snapshot_sym6_date45_am.csv,1999,1900,99,成功
snapshot_sym6_date45_pm.csv,1999,1900,99,成功
snapshot_sym6_date46_am.csv,1999,1900,99,成功
snapshot_sym6_date46_pm.csv,1999,1900,99,成功
snapshot_sym6_date47_am.csv,1999,1900,99,成功
snapshot_sym6_date47_pm.csv,1999,1900,99,成功
