source_file,label,direction,match_count,total_count,match_ratio
snapshot_sym2_date11_pm.csv,label_5,past,1591,1994,0.7979
snapshot_sym2_date11_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date11_pm.csv,label_10,past,1284,1989,0.6456
snapshot_sym2_date11_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date11_pm.csv,label_20,past,1492,1979,0.7539
snapshot_sym2_date11_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date11_pm.csv,label_40,past,1031,1959,0.5263
snapshot_sym2_date11_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date11_pm.csv,label_60,past,961,1939,0.4956
snapshot_sym2_date12_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date12_am.csv,label_5,past,1295,1994,0.6494
snapshot_sym2_date12_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date12_am.csv,label_10,past,982,1989,0.4937
snapshot_sym2_date12_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date12_am.csv,label_20,past,1192,1979,0.6023
snapshot_sym2_date12_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date12_am.csv,label_40,past,792,1959,0.4043
snapshot_sym2_date12_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date12_am.csv,label_60,past,591,1939,0.3048
snapshot_sym2_date12_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date12_pm.csv,label_5,past,1580,1994,0.7924
snapshot_sym2_date12_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date12_pm.csv,label_10,past,1274,1989,0.6405
snapshot_sym2_date12_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date12_pm.csv,label_20,past,1404,1979,0.7094
snapshot_sym2_date12_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date12_pm.csv,label_40,past,1071,1959,0.5467
snapshot_sym2_date12_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date12_pm.csv,label_60,past,899,1939,0.4636
snapshot_sym2_date13_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date13_am.csv,label_5,past,1212,1994,0.6078
snapshot_sym2_date13_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date13_am.csv,label_10,past,907,1989,0.456
snapshot_sym2_date13_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date13_am.csv,label_20,past,991,1979,0.5008
snapshot_sym2_date13_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date13_am.csv,label_40,past,654,1959,0.3338
snapshot_sym2_date13_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date13_am.csv,label_60,past,660,1939,0.3404
snapshot_sym2_date13_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date13_pm.csv,label_5,past,1654,1994,0.8295
snapshot_sym2_date13_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date13_pm.csv,label_10,past,1434,1989,0.721
snapshot_sym2_date13_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date13_pm.csv,label_20,past,1545,1979,0.7807
snapshot_sym2_date13_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date13_pm.csv,label_40,past,1199,1959,0.612
snapshot_sym2_date13_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date13_pm.csv,label_60,past,941,1939,0.4853
snapshot_sym2_date14_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date14_am.csv,label_5,past,1403,1994,0.7036
snapshot_sym2_date14_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date14_am.csv,label_10,past,1015,1989,0.5103
snapshot_sym2_date14_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date14_am.csv,label_20,past,1126,1979,0.569
snapshot_sym2_date14_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date14_am.csv,label_40,past,760,1959,0.388
snapshot_sym2_date14_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date14_am.csv,label_60,past,596,1939,0.3074
snapshot_sym2_date14_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date14_pm.csv,label_5,past,1591,1994,0.7979
snapshot_sym2_date14_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date14_pm.csv,label_10,past,1298,1989,0.6526
snapshot_sym2_date14_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date14_pm.csv,label_20,past,1378,1979,0.6963
snapshot_sym2_date14_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date14_pm.csv,label_40,past,904,1959,0.4615
snapshot_sym2_date14_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date14_pm.csv,label_60,past,833,1939,0.4296
snapshot_sym2_date15_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date15_am.csv,label_5,past,1373,1994,0.6886
snapshot_sym2_date15_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date15_am.csv,label_10,past,959,1989,0.4822
snapshot_sym2_date15_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date15_am.csv,label_20,past,1050,1979,0.5306
snapshot_sym2_date15_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date15_am.csv,label_40,past,607,1959,0.3099
snapshot_sym2_date15_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date15_am.csv,label_60,past,579,1939,0.2986
snapshot_sym2_date15_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date15_pm.csv,label_5,past,1603,1994,0.8039
snapshot_sym2_date15_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date15_pm.csv,label_10,past,1327,1989,0.6672
snapshot_sym2_date15_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date15_pm.csv,label_20,past,1576,1979,0.7964
snapshot_sym2_date15_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date15_pm.csv,label_40,past,1089,1959,0.5559
snapshot_sym2_date15_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date15_pm.csv,label_60,past,894,1939,0.4611
snapshot_sym2_date16_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date16_am.csv,label_5,past,1080,1994,0.5416
snapshot_sym2_date16_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date16_am.csv,label_10,past,951,1989,0.4781
snapshot_sym2_date16_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date16_am.csv,label_20,past,851,1979,0.43
snapshot_sym2_date16_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date16_am.csv,label_40,past,553,1959,0.2823
snapshot_sym2_date16_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date16_am.csv,label_60,past,746,1939,0.3847
snapshot_sym2_date16_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date16_pm.csv,label_5,past,1345,1994,0.6745
snapshot_sym2_date16_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date16_pm.csv,label_10,past,1120,1989,0.5631
snapshot_sym2_date16_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date16_pm.csv,label_20,past,1148,1979,0.5801
snapshot_sym2_date16_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date16_pm.csv,label_40,past,696,1959,0.3553
snapshot_sym2_date16_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date16_pm.csv,label_60,past,548,1939,0.2826
snapshot_sym2_date17_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date17_am.csv,label_5,past,1117,1994,0.5602
snapshot_sym2_date17_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date17_am.csv,label_10,past,917,1989,0.461
snapshot_sym2_date17_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date17_am.csv,label_20,past,897,1979,0.4533
snapshot_sym2_date17_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date17_am.csv,label_40,past,647,1959,0.3303
snapshot_sym2_date17_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date17_am.csv,label_60,past,675,1939,0.3481
snapshot_sym2_date17_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date17_pm.csv,label_5,past,1289,1994,0.6464
snapshot_sym2_date17_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date17_pm.csv,label_10,past,1011,1989,0.5083
snapshot_sym2_date17_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date17_pm.csv,label_20,past,1163,1979,0.5877
snapshot_sym2_date17_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date17_pm.csv,label_40,past,806,1959,0.4114
snapshot_sym2_date17_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date17_pm.csv,label_60,past,598,1939,0.3084
snapshot_sym2_date18_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date18_am.csv,label_5,past,1100,1994,0.5517
snapshot_sym2_date18_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date18_am.csv,label_10,past,896,1989,0.4505
snapshot_sym2_date18_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date18_am.csv,label_20,past,825,1979,0.4169
snapshot_sym2_date18_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date18_am.csv,label_40,past,589,1959,0.3007
snapshot_sym2_date18_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date18_am.csv,label_60,past,459,1939,0.2367
snapshot_sym2_date18_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date18_pm.csv,label_5,past,1412,1994,0.7081
snapshot_sym2_date18_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date18_pm.csv,label_10,past,1048,1989,0.5269
snapshot_sym2_date18_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date18_pm.csv,label_20,past,1062,1979,0.5366
snapshot_sym2_date18_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date18_pm.csv,label_40,past,738,1959,0.3767
snapshot_sym2_date18_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date18_pm.csv,label_60,past,701,1939,0.3615
snapshot_sym2_date19_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date19_am.csv,label_5,past,1097,1994,0.5502
snapshot_sym2_date19_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date19_am.csv,label_10,past,919,1989,0.462
snapshot_sym2_date19_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date19_am.csv,label_20,past,980,1979,0.4952
snapshot_sym2_date19_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date19_am.csv,label_40,past,636,1959,0.3247
snapshot_sym2_date19_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date19_am.csv,label_60,past,506,1939,0.261
snapshot_sym2_date19_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date19_pm.csv,label_5,past,1401,1994,0.7026
snapshot_sym2_date19_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date19_pm.csv,label_10,past,1148,1989,0.5772
snapshot_sym2_date19_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date19_pm.csv,label_20,past,1295,1979,0.6544
snapshot_sym2_date19_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date19_pm.csv,label_40,past,879,1959,0.4487
snapshot_sym2_date19_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date19_pm.csv,label_60,past,648,1939,0.3342
snapshot_sym2_date1_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date1_am.csv,label_5,past,1167,1994,0.5853
snapshot_sym2_date1_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date1_am.csv,label_10,past,995,1989,0.5003
snapshot_sym2_date1_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date1_am.csv,label_20,past,1108,1979,0.5599
snapshot_sym2_date1_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date1_am.csv,label_40,past,902,1959,0.4604
snapshot_sym2_date1_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date1_am.csv,label_60,past,747,1939,0.3853
snapshot_sym2_date1_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date1_pm.csv,label_5,past,1571,1994,0.7879
snapshot_sym2_date1_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date1_pm.csv,label_10,past,1277,1989,0.642
snapshot_sym2_date1_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date1_pm.csv,label_20,past,1476,1979,0.7458
snapshot_sym2_date1_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date1_pm.csv,label_40,past,962,1959,0.4911
snapshot_sym2_date1_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date1_pm.csv,label_60,past,787,1939,0.4059
snapshot_sym2_date20_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date20_am.csv,label_5,past,1333,1994,0.6685
snapshot_sym2_date20_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date20_am.csv,label_10,past,1035,1989,0.5204
snapshot_sym2_date20_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date20_am.csv,label_20,past,1100,1979,0.5558
snapshot_sym2_date20_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date20_am.csv,label_40,past,794,1959,0.4053
snapshot_sym2_date20_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date20_am.csv,label_60,past,590,1939,0.3043
snapshot_sym2_date20_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date20_pm.csv,label_5,past,1556,1994,0.7803
snapshot_sym2_date20_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date20_pm.csv,label_10,past,1255,1989,0.631
snapshot_sym2_date20_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date20_pm.csv,label_20,past,1424,1979,0.7196
snapshot_sym2_date20_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date20_pm.csv,label_40,past,947,1959,0.4834
snapshot_sym2_date20_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date20_pm.csv,label_60,past,676,1939,0.3486
snapshot_sym2_date21_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date21_am.csv,label_5,past,1116,1994,0.5597
snapshot_sym2_date21_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date21_am.csv,label_10,past,937,1989,0.4711
snapshot_sym2_date21_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date21_am.csv,label_20,past,866,1979,0.4376
snapshot_sym2_date21_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date21_am.csv,label_40,past,552,1959,0.2818
snapshot_sym2_date21_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date21_am.csv,label_60,past,364,1939,0.1877
snapshot_sym2_date21_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date21_pm.csv,label_5,past,1230,1994,0.6169
snapshot_sym2_date21_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date21_pm.csv,label_10,past,1018,1989,0.5118
snapshot_sym2_date21_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date21_pm.csv,label_20,past,1005,1979,0.5078
snapshot_sym2_date21_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date21_pm.csv,label_40,past,805,1959,0.4109
snapshot_sym2_date21_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date21_pm.csv,label_60,past,555,1939,0.2862
snapshot_sym2_date22_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date22_am.csv,label_5,past,1315,1994,0.6595
snapshot_sym2_date22_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date22_am.csv,label_10,past,987,1989,0.4962
snapshot_sym2_date22_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date22_am.csv,label_20,past,1049,1979,0.5301
snapshot_sym2_date22_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date22_am.csv,label_40,past,720,1959,0.3675
snapshot_sym2_date22_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date22_am.csv,label_60,past,578,1939,0.2981
snapshot_sym2_date22_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date22_pm.csv,label_5,past,1650,1994,0.8275
snapshot_sym2_date22_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date22_pm.csv,label_10,past,1358,1989,0.6828
snapshot_sym2_date22_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date22_pm.csv,label_20,past,1439,1979,0.7271
snapshot_sym2_date22_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date22_pm.csv,label_40,past,911,1959,0.465
snapshot_sym2_date22_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date22_pm.csv,label_60,past,704,1939,0.3631
snapshot_sym2_date23_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date23_am.csv,label_5,past,1134,1994,0.5687
snapshot_sym2_date23_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date23_am.csv,label_10,past,963,1989,0.4842
snapshot_sym2_date23_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date23_am.csv,label_20,past,897,1979,0.4533
snapshot_sym2_date23_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date23_am.csv,label_40,past,546,1959,0.2787
snapshot_sym2_date23_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date23_am.csv,label_60,past,615,1939,0.3172
snapshot_sym2_date23_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date23_pm.csv,label_5,past,1370,1994,0.6871
snapshot_sym2_date23_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date23_pm.csv,label_10,past,1118,1989,0.5621
snapshot_sym2_date23_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date23_pm.csv,label_20,past,1319,1979,0.6665
snapshot_sym2_date23_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date23_pm.csv,label_40,past,875,1959,0.4467
snapshot_sym2_date23_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date23_pm.csv,label_60,past,639,1939,0.3296
snapshot_sym2_date24_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date24_am.csv,label_5,past,1290,1994,0.6469
snapshot_sym2_date24_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date24_am.csv,label_10,past,981,1989,0.4932
snapshot_sym2_date24_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date24_am.csv,label_20,past,1025,1979,0.5179
snapshot_sym2_date24_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date24_am.csv,label_40,past,714,1959,0.3645
snapshot_sym2_date24_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date24_am.csv,label_60,past,635,1939,0.3275
snapshot_sym2_date24_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date24_pm.csv,label_5,past,1462,1994,0.7332
snapshot_sym2_date24_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date24_pm.csv,label_10,past,1151,1989,0.5787
snapshot_sym2_date24_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date24_pm.csv,label_20,past,1389,1979,0.7019
snapshot_sym2_date24_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date24_pm.csv,label_40,past,1079,1959,0.5508
snapshot_sym2_date24_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date24_pm.csv,label_60,past,916,1939,0.4724
snapshot_sym2_date25_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date25_am.csv,label_5,past,1112,1994,0.5577
snapshot_sym2_date25_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date25_am.csv,label_10,past,1025,1989,0.5153
snapshot_sym2_date25_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date25_am.csv,label_20,past,899,1979,0.4543
snapshot_sym2_date25_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date25_am.csv,label_40,past,674,1959,0.3441
snapshot_sym2_date25_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date25_am.csv,label_60,past,583,1939,0.3007
snapshot_sym2_date25_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date25_pm.csv,label_5,past,1525,1994,0.7648
snapshot_sym2_date25_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date25_pm.csv,label_10,past,1211,1989,0.6088
snapshot_sym2_date25_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date25_pm.csv,label_20,past,1390,1979,0.7024
snapshot_sym2_date25_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date25_pm.csv,label_40,past,807,1959,0.4119
snapshot_sym2_date25_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date25_pm.csv,label_60,past,666,1939,0.3435
snapshot_sym2_date26_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date26_am.csv,label_5,past,1256,1994,0.6299
snapshot_sym2_date26_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date26_am.csv,label_10,past,944,1989,0.4746
snapshot_sym2_date26_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date26_am.csv,label_20,past,1130,1979,0.571
snapshot_sym2_date26_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date26_am.csv,label_40,past,748,1959,0.3818
snapshot_sym2_date26_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date26_am.csv,label_60,past,504,1939,0.2599
snapshot_sym2_date26_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date26_pm.csv,label_5,past,1481,1994,0.7427
snapshot_sym2_date26_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date26_pm.csv,label_10,past,1124,1989,0.5651
snapshot_sym2_date26_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date26_pm.csv,label_20,past,1336,1979,0.6751
snapshot_sym2_date26_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date26_pm.csv,label_40,past,939,1959,0.4793
snapshot_sym2_date26_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date26_pm.csv,label_60,past,695,1939,0.3584
snapshot_sym2_date27_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date27_am.csv,label_5,past,1222,1994,0.6128
snapshot_sym2_date27_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date27_am.csv,label_10,past,940,1989,0.4726
snapshot_sym2_date27_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date27_am.csv,label_20,past,944,1979,0.477
snapshot_sym2_date27_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date27_am.csv,label_40,past,644,1959,0.3287
snapshot_sym2_date27_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date27_am.csv,label_60,past,496,1939,0.2558
snapshot_sym2_date27_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date27_pm.csv,label_5,past,1270,1994,0.6369
snapshot_sym2_date27_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date27_pm.csv,label_10,past,1021,1989,0.5133
snapshot_sym2_date27_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date27_pm.csv,label_20,past,1128,1979,0.57
snapshot_sym2_date27_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date27_pm.csv,label_40,past,743,1959,0.3793
snapshot_sym2_date27_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date27_pm.csv,label_60,past,556,1939,0.2867
snapshot_sym2_date28_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date28_am.csv,label_5,past,1201,1994,0.6023
snapshot_sym2_date28_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date28_am.csv,label_10,past,974,1989,0.4897
snapshot_sym2_date28_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date28_am.csv,label_20,past,895,1979,0.4522
snapshot_sym2_date28_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date28_am.csv,label_40,past,635,1959,0.3241
snapshot_sym2_date28_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date28_am.csv,label_60,past,535,1939,0.2759
snapshot_sym2_date28_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date28_pm.csv,label_5,past,1582,1994,0.7934
snapshot_sym2_date28_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date28_pm.csv,label_10,past,1170,1989,0.5882
snapshot_sym2_date28_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date28_pm.csv,label_20,past,1415,1979,0.715
snapshot_sym2_date28_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date28_pm.csv,label_40,past,918,1959,0.4686
snapshot_sym2_date28_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date28_pm.csv,label_60,past,641,1939,0.3306
snapshot_sym2_date29_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date29_am.csv,label_5,past,972,1994,0.4875
snapshot_sym2_date29_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date29_am.csv,label_10,past,867,1989,0.4359
snapshot_sym2_date29_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date29_am.csv,label_20,past,754,1979,0.381
snapshot_sym2_date29_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date29_am.csv,label_40,past,586,1959,0.2991
snapshot_sym2_date29_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date29_am.csv,label_60,past,611,1939,0.3151
snapshot_sym2_date29_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date29_pm.csv,label_5,past,1307,1994,0.6555
snapshot_sym2_date29_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date29_pm.csv,label_10,past,990,1989,0.4977
snapshot_sym2_date29_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date29_pm.csv,label_20,past,1146,1979,0.5791
snapshot_sym2_date29_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date29_pm.csv,label_40,past,702,1959,0.3583
snapshot_sym2_date29_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date29_pm.csv,label_60,past,547,1939,0.2821
snapshot_sym2_date2_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date2_am.csv,label_5,past,1066,1994,0.5346
snapshot_sym2_date2_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date2_am.csv,label_10,past,927,1989,0.4661
snapshot_sym2_date2_am.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date2_am.csv,label_20,past,910,1979,0.4598
snapshot_sym2_date2_am.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date2_am.csv,label_40,past,686,1959,0.3502
snapshot_sym2_date2_am.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date2_am.csv,label_60,past,478,1939,0.2465
snapshot_sym2_date2_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date2_pm.csv,label_5,past,1295,1994,0.6494
snapshot_sym2_date2_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date2_pm.csv,label_10,past,1103,1989,0.5546
snapshot_sym2_date2_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym2_date2_pm.csv,label_20,past,1121,1979,0.5664
snapshot_sym2_date2_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym2_date2_pm.csv,label_40,past,806,1959,0.4114
snapshot_sym2_date2_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym2_date2_pm.csv,label_60,past,685,1939,0.3533
snapshot_sym2_date30_am.csv,label_5,future,1994,1994,1.0
snapshot_sym2_date30_am.csv,label_5,past,1188,1994,0.5958
snapshot_sym2_date30_am.csv,label_10,future,1989,1989,1.0
snapshot_sym2_date30_am.csv,label_10,past,942,1989,0.4736
snapshot_sym2_date30_am.csv,label_20,future,1979,1979,1.0
